810,鹟科,白顶鵖
811,鹟科,漠鵖
812,鹟科,沙鵖
813,椋鸟科,灰头椋鸟
814,椋鸟科,黑冠椋鸟
815,椋鸟科,丝光椋鸟
816,椋鸟科,北椋鸟
817,椋鸟科,紫背椋鸟
818,椋鸟科,灰背椋鸟
819,椋鸟科,粉红椋鸟
820,椋鸟科,紫翅椋鸟
821,椋鸟科,灰椋鸟
822,椋鸟科,斑椋鸟
823,椋鸟科,黑领椋鸟
824,椋鸟科,红嘴椋鸟
825,椋鸟科,家八哥
826,椋鸟科,灰背岸八哥
827,椋鸟科,林八哥
828,椋鸟科,白领八哥
829,椋鸟科,八哥
830,椋鸟科,金冠树八哥
831,椋鸟科,鹩哥
832,科,普通
833,科,栗臀
834,科,栗腹
835,科,白尾
836,科,黑头
837,科,滇
838,科,白脸
839,科,绒额
840,科,淡紫
841,科,巨
842,科,丽
843,科,红翅旋壁雀
844,旋木雀科,旋木雀
845,旋木雀科,高山旋木雀
846,旋木雀科,锈红腹旋木雀
847,旋木雀科,褐喉旋木雀
848,鹪鹩科,鹪鹩
849,攀雀科,白冠攀雀
850,攀雀科,中华攀雀
851,攀雀科,火冠雀
852,山雀科,沼泽山雀
853,山雀科,褐头山雀
854,山雀科,白眉山雀
855,山雀科,红腹山雀
856,山雀科,西伯利亚山雀
857,山雀科,棕枕山雀
858,山雀科,黑冠山雀
859,山雀科,煤山雀
860,山雀科,黄腹山雀
861,山雀科,褐冠山雀
862,山雀科,大山雀
863,山雀科,西域山雀
864,山雀科,绿背山雀
865,山雀科,黄颊山雀
866,山雀科,台湾黄山雀
867,山雀科,灰蓝山雀
868,山雀科,黄胸山雀
